0,34
1.01317122593718,7
2.02634245187437,29
3.03951367781155,24
4.05268490374873,18
5.06585612968592,61
6.0790273556231,0
7.09219858156028,23
8.10536980749747,44
9.11854103343465,4
10.1317122593718,36
11.144883485309,56
12.1580547112462,56
13.1712259371834,90
14.1843971631206,152
15.1975683890578,138
16.2107396149949,190
17.2239108409321,222
18.2370820668693,262
19.2502532928065,247
20.2634245187437,261
21.2765957446809,253
22.289766970618,270
23.3029381965552,247
24.3161094224924,260
25.3292806484296,230
26.3424518743668,254
27.355623100304,248
28.3687943262411,278
29.3819655521783,328
30.3951367781155,325
31.4083080040527,359
32.4214792299899,340
33.4346504559271,377
34.4478216818642,414
35.4609929078014,378
36.4741641337386,388
37.4873353596758,473
38.500506585613,438
39.5136778115502,486
40.5268490374873,463
41.5400202634245,507
42.5531914893617,512
43.5663627152989,525
44.5795339412361,522
45.5927051671732,521
46.6058763931104,512
47.6190476190476,493
48.6322188449848,527
49.645390070922,511
50.6585612968592,506
51.6717325227964,539
52.6849037487335,468
53.6980749746707,453
54.7112462006079,434
55.7244174265451,404
56.7375886524823,384
57.7507598784195,376
58.7639311043566,351
59.7771023302938,325
60.790273556231,324
61.8034447821682,283
62.8166160081054,269
63.8297872340426,219
64.8429584599797,233
65.8561296859169,208
66.8693009118541,156
67.8824721377913,170
68.8956433637285,165
69.9088145896657,136
70.9219858156028,106
71.93515704154,140
72.9483282674772,107
73.9614994934144,133
74.9746707193516,108
75.9878419452887,90
77.0010131712259,91
78.0141843971631,113
79.0273556231003,69
