0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3311480620618,12.5574779830099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3311480620618,13.587575987842,13.3963750985028,11.4893617021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3311480620618,13.4679403676363,13.3963750985028,12.5574779830099,11.4446133063155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5051596682802,13.4679403676363,12.8133477138282,12.8133477138282,12.2715997624288,11.4446133063155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4688109603956,12.5051596682802,12.275713305226,11.7608915906787,11.7608915906787,11.4446133063155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4688109603956,12.5051596682802,12.5051596682802,12.275713305226,12.0445795339411,12.4907893524915,12.7591617861468,12.4907893524915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4688109603956,13.4076325565687,13.4076325565687,12.9850214956598,12.5687509046172,12.5687509046172,12.6477541371158,12.8014184397163,12.8014184397163,12.7068557919622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5721522651613,13.6197993267313,14.7273713201193,14.7273713201193,13.7601317122594,12.7591617861468,12.805073551101,13.3177250198526,13.8075807414193,13.3177250198526,12.7068557919622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3711939423026,13.8226354371536,14.7469182708545,15.5901722391082,14.7469182708545,14.1760315291449,13.6583274881147,13.8431477337252,13.8075807414193,13.8124566735989,13.8075807414193,13.7617981123021,13.4435157041542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4640895015483,15.3178824721378,16.4530196907625,16.8965517241379,16.8965517241379,15.2684903748733,13.8431477337252,13.8431477337252,13.6095326197084,13.8304284816539,13.8124566735989,13.8267628423233,13.7617981123021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4640895015483,15.822357311719,16.4530196907625,16.5793527236184,16.6630481980026,16.5793527236184,16.4097553915183,15.0878952151161,13.8431477337252,13.7456046248286,13.8124566735989,13.8124566735989,13.8334581442814,13.8267628423233,13.7617981123021,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.706608993843,16.9102441326283,16.706608993843,16.6630481980026,16.475898390792,16.4133738601824,16.2342596613113,15.3590425531915,13.8304284816539,13.589542844862,13.7126011645365,13.7126011645365,13.8334581442814,13.8267628423233,13.73136488638,12.6467608319924,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8614017627386,18.1063829787234,17.8614017627386,17.0032646628391,16.8379408500989,16.475898390792,16.4097553915183,16.2342596613113,15.3590425531915,14.3389574674855,13.7126011645365,13.5704456441198,12.8018789720918,12.3944613306315,12.3944613306315,13.007022324704,12.6467608319924,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9215789515672,19.7521264814684,18.1063829787234,16.9102441326283,16.8379408500989,16.475898390792,16.475898390792,16.2342596613113,15.1551994105186,14.3389574674855,13.4944418282746,12.5168283576911,12.0211791754345,11.7077563886075,11.5277453043411,11.7077563886075,11.5277453043411,11.2689096181394,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3018124507486,19.305381727159,18.7846769913639,17.4154635258358,16.56210739615,16.615210332751,16.56210739615,16.6371158392435,16.4912682071227,14.7142012833502,14.3389574674855,13.6053365281506,12.0957868963188,11.6782457663917,10.5171578344566,11.1876472058843,11.5277453043411,11.5277453043411,11.7182462927144,10.5236495494054,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8905775075989,19.0076254465952,18.7846769913639,16.539082141919,16.482696101957,16.56210739615,16.4912682071227,16.6371158392435,16.3553911695414,15.1551994105186,13.9850908526169,12.5168283576911,12.0211791754345,11.6782457663917,10.4553156552423,10.4553156552423,11.1059153612345,11.3206984921629,11.7182462927144,11.3206984921629,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4983743894509,18.8473410145849,18.8981762917933,18.7784954407295,16.539082141919,16.5037149611618,16.615210332751,16.6282889687145,16.6371158392435,16.2322051070699,15.2235701284845,13.922596811991,12.0957868963188,11.6786220871327,10.5230496453901,9.3759975572858,9.37124819181148,9.37124819181148,11.1059153612345,11.1268863648483,11.1268863648483,10.1833089421742,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.403242147923,17.9206224123482,18.0843022788312,18.7784954407295,17.675685551514,16.5037149611618,16.4779386932078,16.9629230631116,16.7151541467651,16.6282889687145,15.8925683001831,15.2235701284845,12.1839153754047,11.9192357794182,11.322473048507,10.4613886778115,9.62979729389871,9.3759975572858,9.37124819181148,9.59957321282873,10.178993583249,10.8969231589612,10.8969231589612,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,17.9084346504559,17.9084346504559,17.842294658142,17.7714702902438,17.6673567977916,16.6686532769136,16.581691015459,16.939782388441,16.7151541467651,15.8925683001831,15.2819993245525,14.5824287161673,12.1839153754047,11.6786220871327,10.5593435380669,10.4613886778115,9.99590420142706,9.34919314213264,9.24602246790698,9.26971894470639,9.35606277838312,10.4989868287739,10.8519848945381,10.4989868287739,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15.4266832458322,17.5109760216143,17.842294658142,17.7714702902438,17.6673567977916,17.5376914818007,16.8263512620589,16.824673131664,16.9629230631116,16.939782388441,15.874550980934,14.6708414203928,13.5459139545803,12.9169891823519,10.8709520057038,10.5593435380669,10.4613886778115,9.99590420142706,8.50321419837193,8.49419071303569,8.62703237323298,9.35606277838312,9.60217198581559,10.3806629034592,10.3806629034592,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16.2462006079027,16.8363728470112,17.4791773575968,17.5109760216143,17.6673567977916,17.5960323714461,16.8263512620589,16.6686532769136,16.581691015459,16.1487802977165,15.2819993245525,13.6479089271642,13.386693684566,13.0176867174503,10.8709520057038,10.5593435380669,9.99590420142706,8.50321419837193,8.47667403518467,8.50321419837193,8.79770347855456,9.47972999644733,9.60217198581559,9.60217198581559,9.20176581270804,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16.4099198673667,16.4833309210209,16.5724734042553,16.4833309210209,17.4617484931225,17.5654194179506,17.5654194179506,16.8263512620589,16.4045818784697,15.8916984629977,15.874550980934,14.2528697239943,14.0197568389058,13.3743380933265,12.9169891823519,10.8709520057038,9.73302938196555,9.23773764825079,8.50321419837193,8.50321419837193,8.62703237323298,8.89187644506793,8.89187644506793,9.20176581270804,9.20176581270804,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16.3751409837319,16.4165073794379,16.4165073794379,16.2462006079027,17.2282120395328,17.5654194179506,17.5654194179506,16.2867274569402,15.4748213258852,15.1025835866261,14.8832411713724,14.0539129900832,13.6479089271642,13.0176867174503,11.7865585950692,9.84445840620808,9.73207249802994,9.05196121001593,8.70774615455468,8.58966565349544,8.70774615455468,8.89187644506793,8.79770347855456,8.63191182340119,8.21121001592124,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16.4099198673667,16.4608662613982,16.4417426545086,16.4165073794379,15.6095913542722,16.2867274569402,16.2867274569402,14.2088530202984,14.2088530202984,14.7168626932734,14.4232160949486,14.0197568389058,13.2218844984802,12.1037776812853,10.4182865625221,9.87543953751713,9.77648454296093,9.73207249802994,9.04410396377397,8.67087352980043,8.58966565349544,8.63191182340119,8.37914160684647,8.35007641715179,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16.3276439872185,16.4365141906513,16.4165073794379,16.4417426545086,16.4417426545086,16.4417426545086,16.0230049466595,15.5276165914464,14.1959983603641,13.4625126646403,14.4398456530643,14.4398456530643,13.6134408970755,12.7314665114575,10.7322272880784,10.3027671416729,9.87543953751713,9.77648454296093,9.04410396377397,8.91590678824721,8.72819522003094,8.58966565349544,7.14029215241173,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16.3276439872185,16.5306884231856,16.5306884231856,16.5045592705167,16.4670632755739,16.4417426545086,15.6718290152941,14.407536064071,13.7383929224245,13.7383929224245,14.4398456530643,14.4398456530643,13.6320554302709,12.7248677248677,10.7322272880784,10.3027671416729,9.87543953751713,8.37067056925213,8.52846260647679,8.72819522003094,8.67087352980043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16.5045592705167,16.5045592705167,16.5045592705167,15.8877167888432,15.8552409392275,15.5276165914464,15.1183568204845,14.407536064071,13.9810179390905,13.9810179390905,13.843859056625,12.7314665114575,12.6399442755826,11.1288588383682,10.3027671416729,8.52846260647679,8.33946138510313,8.30111842299408,8.12172830124957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15.7443592094048,15.8877167888432,15.6718290152941,14.8322422258592,14.8322422258592,14.8973419154896,14.407536064071,13.9810179390905,13.6320554302709,13.4604936640089,12.6956256578236,12.0297196892942,11.5065950818586,10.3120567375887,8.62296815118277,8.48479209312905,8.30111842299408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
