0,70
1.01317122593718,91
2.02634245187437,52
3.03951367781155,75
4.05268490374873,77
5.06585612968592,58
6.0790273556231,73
7.09219858156028,83
8.10536980749747,79
9.11854103343465,109
10.1317122593718,112
11.144883485309,183
12.1580547112462,307
13.1712259371834,502
14.1843971631206,836
15.1975683890578,926
16.2107396149949,952
17.2239108409321,1005
18.2370820668693,1024
19.2502532928065,1040
20.2634245187437,965
21.2765957446809,882
22.289766970618,844
23.3029381965552,790
24.3161094224924,682
25.3292806484296,617
26.3424518743668,636
27.355623100304,613
28.3687943262411,512
29.3819655521783,473
30.3951367781155,427
31.4083080040527,385
32.4214792299899,330
33.4346504559271,356
34.4478216818642,286
35.4609929078014,217
36.4741641337386,266
37.4873353596758,198
38.500506585613,199
39.5136778115502,171
40.5268490374873,145
41.5400202634245,140
42.5531914893617,166
43.5663627152989,129
44.5795339412361,103
45.5927051671732,118
46.6058763931104,116
47.6190476190476,111
48.6322188449848,101
49.645390070922,43
50.6585612968592,71
51.6717325227964,44
52.6849037487335,58
53.6980749746707,92
54.7112462006079,89
55.7244174265451,20
56.7375886524823,70
57.7507598784195,59
58.7639311043566,40
59.7771023302938,24
60.790273556231,49
61.8034447821682,12
62.8166160081054,10
63.8297872340426,51
64.8429584599797,53
65.8561296859169,0
66.8693009118541,52
67.8824721377913,80
68.8956433637285,33
69.9088145896657,44
70.9219858156028,64
71.93515704154,35
72.9483282674772,6
73.9614994934144,93
74.9746707193516,77
75.9878419452887,81
77.0010131712259,36
78.0141843971631,41
79.0273556231003,53
